Title,Singer,Lyric
"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,Party time 아는 사람 없네 지루해 앉아있기만 해 바텐더 뭘 마셔야 해 그래 그걸로 줘 cause it's red 음악 바꼈네 up tempo 그래도 난 여전해 down tempo 아 술은 안마셔 그냥 색깔이 맘에 들어 맘에 들어 골랐어 그때 널 봤어 빨간 스커트 빨간 립스틱 that's a point 넌 저기 서서 떠들고 있는 멍청한 여자들과는 달라 I see through 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U 요즘엔 되는 일 하나 없네 내일도 일하러 가야돼 바텐더 한잔 독하게 줘봐 여기 크레딧카드 줄게 친구들에게 한잔씩 쫙 돌려줘봐 헤이헤이 앗 한도초과 그냥 춤 좀 땡기다가 집에 가고싶어 엉뚱한 여자 앵기잖아 도망가고 싶어 적당히 끼 좀 부리다가 갈래 밤새는 건 좀 무리잖아 친구 눈 피해서 몰래 나가다가 걸렸어 그때 널 봤어 빨간 스커트 빨간 립스틱 that's a point 넌 저기 서서 떠들고 있는 멍청한 여자들과는 달라 I see through 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U 왼쪽으로 1보 없어 다시 뒤로 4보 없어 오른쪽으로 2보 가도 없네 아 다시 앞으로 3보 난 안보여 머리는 땡땡 클럽 안은 마치 퇴근시간의 뱅뱅사거리같어 완전 바글바글 그녀 근처에 와글와글 이상한 기분야 몸이 가벼운걸 취한 건 오 아냐 워어 쟤 누구야 ah 궁금할 뿐야 너무 괜찮은걸 놓치면 후회할거야 I see through U I see through U yeah I see through U 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U
Officially Missing You,긱스 (Geeks),널 기다리던 밤처럼 길고 어둡던 우리 사이 공백 이게 끝이 아니길 바래 I wanna go back 너가 원하던 거 다 고친 지금에야 넌 어디로 갔는지 난 홀로 남아 Lonely 오늘 따라 부는 바람도 참 시린 것 같은데 넌 왜이리 멀쩡해보이는 건지 눈치도 없는 너지만 예전처럼만 웃어주면 돼 나에겐 너 하나뿐인 걸 너 때매 아파 하는걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 추억 속 너에겐 못된 일이라 난 할수가 없어 이렇게 널 그리워 하는 날 알고있는지 나에겐 너 하나뿐인 걸 너 때매 아파 하는걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 too hard 너무 어려워 날 몰라주는 너도 서러워 I'm officialy missing you Officialy missing you Ye Im officially missing you You know how I've been through 이젠 너와 내가 친구 사이로 남아 내 삶이 전부 진부 하게만 느껴져 마치 실이 빠진 진주 혹은 가벼운 티슈 우리둘 간에 issue makin은 이젠 없을거야 넌 아무 느낌두 안나겠지만서도 나 없는 밤이 긴듯 혼란스럽겠지 나 역시 옆구리 시린 just sandle 지루한 스캔들 내 안티팬들이 되버린 니 주위사람과 불리한 Game을 하기도 전에 Over를 쳤지만 Just painful Ye I just can do it But can't be single 사랑 노랠 들어도 Where the melodies at 행동 하나 하나 모두 다 외로움이 돼 So Im officially missing you 날 떠난 너지만 아직 날 괴롭히네 나에겐 너 하나뿐인 걸 너 때매 아파 하는걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 추억 속 너에겐 못된 일이라 난 할 수가 없어 이렇게 널 그리워 하는 날 알고있는지 나에겐 너 하나뿐인 걸 너때매 아파 하는걸 널 잊으려고 노력해봐도 잘안돼 널 미워하는 건 Too hard 너무 어려워 날 몰라주는 너도 서러워 I'm officialy missing you Officialy missing you
"19금
유레카 (Feat. Zion.T)",지코 (ZICO),만지고 싶어 big booty girl 내 바지 속에 느낌표 안달 나가지고 널 졸졸 따라다니고 Where u at Where u at Where u at Eureka See that Oh god she's hot 눈에 딱 들어와 들어갈 덴 들어가고 나올 덴 나온 여자 타이트 한 위아래 입체감에 뻑 가 소방차를 불러 화제의 중심은 your body 가만히 있어도 네 몸이 널 자꾸 과시해 아까워 발정 남 눈요깃거리로 남기엔 a 야한 여성은 뜻밖의 영감을 줘 좀 발칙한 상상 얼마나 좋아 만지고 싶어 big booty girl 내 바지 속에 느낌표 안달 나가지고 널 졸졸 따라다니고 Where u at Where u at Where u at Eureka See that so sexy Eureka Awesome 완벽한 비율 매력이 넘쳐 흘러내리는 중 드디어 깨달았어 you are so beautiful And I said Eureka 19금 딱지로도 널 가릴 순 없지 오늘 하루 신사답게 살긴 글렀지 번지하고 싶어 푹신한 네 쿠션 위에 낯이 벌개져 술 한 모금 없이 이건 극 사실주의 과장 안 해 표현이 저급할 수 있어 감안해 존재가 풍기문란죄 나도 양반은 못돼 양심의 가책 없는 몸매에 발끈하고 마는 아랫도리 널 원 없이 만지고 싶어 big booty girl 내 바지 속에 느낌표 안달 나가지고 널 졸졸 따라다니고 Where u at Where u at Where u at Eureka See that so sexy Eureka Awesome 완벽한 비율 매력이 넘쳐 흘러내리는 중 드디어 깨달았어 you are so beautiful And I said Eureka Sexy Can you be my 새색시 느낌 없는 패피들 그만 껄떡대 여쭈어볼게 있지 how did you get that 꽉 찬 애플힙 난 잡스이고 싶어 all day 너의 조수석 승차를 원해 난 허우대 건장하고 돈 잘 버는 영계 Monday to Sunday 너랑 같이 있어 sexy 하룻밤 아니 다음날도 uh Eureka See that so sexy Eureka Awesome 완벽한 비율 매력이 넘쳐 흘러내리는 중 드디어 깨달았어 you are so beautiful And I said Eureka
내 생애 가장 행복한 시간 (Feat. 허각),MC몽,그땐 그랬어 막 잘 나갈 때라서 돈에 환장해 독이 찰 때라서 없던 놈이 뭐가 생기니까 끝없는 욕심은 더 땡기니까 여자는 더 꼬여 사람이 우습게 보여 자신을 괴물로 만드니까 내가 내 무덤을 파고 파니깐 내 사람들 하나 둘 떠나니까 억짜리 시계 팬트 하우스 스윗 노래 부르는 기계 몇 십 억의 수입 생각 없는 기부 믿음 없던 기도 밤이면 밤마다 덮치는 파도 이상해 그때가 안 그리워 그대가 있음에 하나도 안 두려워 아둥바둥 싸우고 사는 사람같이 이제야 내 모습이 안 더러워 사랑이 없는 인적 없는 홀로 버려진 외딴 섬 바람에 부딪혀 그대 이름마저 지운 난 사랑한단 말에 울컥 다 쏟는다 내 생애 가장 행복한 시간 너와 나는 트러블 스캔들 떠나가는 팬들 요즘 유행은 뭔지 잃어버린 트렌드 아들과 같이 숨어버린 엄마 그 분에겐 간절한 기도만이 평화 몰래 듣지 말아요 내 노래 몰래 울지 말아요 두 볼에 꼬마 점쟁이야 네가 딱 맞췄어 이게 바로 불효 중에 불효자야 뉴스에 나온 횟수만큼이나 내려가는 호감지수 실수가 낳은 가수 사랑 받은 만큼 넌 더 혼나야 해 이상해 그때가 안 그리워 그대가 있음에 하나도 안 두려워 아둥바둥 싸우고 사는 사람같이 이제야 내 모습이 안 더러워 사랑이 없는 인적 없는 홀로 버려진 외딴섬 바람에 부딪혀 그대 이름마저 지운 난 사랑한단 말에 울컥 다 쏟는다 내 생애 가장 행복한 시간 너와 나는 그녀의 몰래 훔친 눈물 보면 다시 살고 싶고 나만 보면 웃어주는 너와 같이 살고 싶고 하늘을 뻗으며 너에게 하는 말 이 길의 끝에서 마지막 사랑을 I'm nothing without you I'm nothing without you 널 사랑해 그녀의 몰래 훔친 눈물 보면 다시 살고 싶고 나만 보면 웃어주는 너와 같이 살고 싶고 하늘을 뻗으며 너에게 하는 말 이 길의 끝에서 마지막 사랑아 하늘에 난 소리쳐요 사랑한단 말에 울컥 다 쏟는다 내 생애 가장 행복한 시간 너와 나는 그땐 그랬어 막 잘 나갈 때라서 그땐 그랬어 막 잘 나갈 때라서 그땐 그랬어 막 잘 나갈 때라서 그땐 그랬어 막 잘 나갈 때라서 이상해 그때가 안 그리워 그대가 있음에 하나도 안 두려워 그대가 있음에 하나도 안 두려워
"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,전화를 할까 말까 문자로 할까 아 시간이 너무 늦었나 그녀는 벌써 잘까 오늘따라 밤이 너무 길어 문자를 썼다 고쳤다 하다가 지워 아쉬워 방금 보낸 문자가 답장을 기다리는 이 시간이 너무 길어 안절부절 못하는 내 모습이 안타까워서 약속도 없는 밤거리로 나왔어 뻥 터졌어 호르몬 두근거려 사춘기 중학생처럼 오예 내 맘에 빨간 불이 켜졌어 널 생각하면 이성은 꼼짝 못하고 얼어 제대로 털렸어 나 딱 걸렸어 나 넌 진짜 감당하기 힘든 일을 벌렸어 난 브레이크가 고장 난 8톤 트럭 못 멈춰 이미 시동 걸렸어 난 넌 웃을 때 웃을 때 콧구멍이 커져 그건 위험해 위험해 니 앞에 서면 괜히 수줍게 어물쩡대 그러고 보면 내가 어떻게 해 너는 왜 항상 무표정 넌 대체 뭘 하는 여자길래 도대체 뭘 먹고 자랐길래 물음표 물음표 찍게 만들어 니가 뭔데 내 입가에 미소만 짓게 만들어 Woah 말도 안돼 제발 좀 그만해줄래 너무 귀여워 끌려 난 어지러워 끌려 끌리는 것 이상으로 저걸 어째 뭔데 네 번째 손가락에 낀 반지 뭔데 슬쩍 묻네 대답 없고 스무고개 하자 할 수도 없고 나만 술래 하기야 넌 매일 도망가기만 해 날 어쩔 셈이야 이거 어장관리 아냐 날 잡던지 아님 내게 잡히던지 해줘 뿌리치던지 내게 안기던지 해줘 그렇게 웃지만 말고 얘기해줘 답답한 내 맘에다 너란 창을 내줘 넌 대체 뭘 하는 여자길래 도대체 뭘 먹고 자랐길래 물음표 물음표 찍게 만들어 니가 뭔데 내 입가에 미소만 짓게 만들어 Woah 말도 안돼 제발 좀 그만해줄래 너무 귀여워 끌려 난 어지러워 끌려 끌리는 것 이상으로 끌려
니가 모르게 (You Don't Know),로꼬,난 오늘밤도 너를 떠올려 니가 모르게 니가 모르게 난 지금 이 순간에도 어김없이 너를 떠올려 니가 모르게 니가 모르게 오늘도 조용하게 말하지 닿을 수 있다면 당장 그리로 달려갈 수 있다면 어쩔 수 없다는 상황 탓을 하며 괜히 상상해 보는 너와 마주치는 장면 날 달래주는 말 언젠가는 그래 다시 볼 수 있겠지 널 언젠가는 매일 너의 사진들을 확인하는 나와는 다르게 애써 무관심한 척 보낸 말들 더는 아무것도 모른 채 살고 있겠지 노래를 듣게 되도 그냥 지나치겠지 용기를 내고 싶어 마셨던 술 때문에 잃었던 기억 서롤 붙잡고 췄던 춤 더 빠져들기 싫어서 멈췄던 대화 넌 지금쯤 어떤 상대와 또 인연을 맺고 있을 수도 있어 이기적이지만 그 인연은 아니길 난 빌어 난 오늘밤도 너를 떠올려 니가 모르게 니가 모르게 난 지금 이 순간에도 어김없이 너를 떠올려 니가 모르게 니가 모르게 This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but one two three 생각했었지 미련을 갖기엔 인생은 너무 짧다 그런 말을 하기엔 난 아직 어린가 봐 너의 말 한마디에 아무것도 하지 못하고 있는 나를 알기에 걷어내고 싶어 네 마음에 모든 벽 궁금해 그 벽장 속에 모든 것 조금이라도 내가 담겨있을 까 아니면 다른 누군가로 가득 차 있을까 분명히 언젠가는 잊혀지겠지 시간은 가고 이 노래가 남겨지겠지 이 감정을 버리고 싶지 않아서 난 끄적였던 가사들을 이 곳에 다 담았어 넌 지금 나의 모든 것을 벌거벗겨 그래도 난 부끄럽지 않아 당당하게 서있어 하지만 넌 아무것도 보지 못해 지금도 너를 떠올리네 니가 모르게 난 오늘밤도 너를 떠올려 니가 모르게 니가 모르게 난 지금 이 순간에도 어김없이 너를 떠올려 니가 모르게 니가 모르게 This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but you 나도 알아 내 손을 네 몸에 댈 수 없어 너무 멀어 내 목소리를 낼 수 없어 나도 모르게 커져가는 욕심 너에게도 나라는 존재가 닿길 바라지 나도 알아 내 손을 네 몸에 댈 수 없어 너무 멀어 내 목소리를 낼 수 없어 나도 모르게 커져가는 욕심 너에게도 나라는 존재가 닿길 바라지 난 오늘밤도 너를 떠올려 니가 모르게 니가 모르게 난 지금 이 순간에도 어김없이 너를 떠올려 니가 모르게 니가 모르게 This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but you don't know This song is about you you you you you but one two three
눈물 (Feat. 유진 Of 더 씨야),리쌍,네가 떠나고 늘 슬프다 아무리 슬퍼해도 슬픔이 모자라 맘 놓고 아파할 곳을 찾아 숨는다 불 꺼진 집 안에 멈춰진 차 안에 너의 집 앞에 사랑 잃은 삶은 가난 남아 있는 것은 그저 텅 빈 내 맘 너와 난 마치 더 이상 함께 할 수 없는 낮과 밤 우리가 나눠가진 것은 그리움 하나 술에 취해 불쑥 찾아와 오늘은 오빠랑 잘 거라며 떼를 쓰고 베렛나루 만지며 내 품에 누워 보고 싶었다며 말을 하고 왜 오빠는 매일 바쁘냐 묻고 소리 없이 울고 그냥 해 본 말이라며 자긴 항상 나를 믿는다고 내 옆을 항상 지켜주던 너와의 모든 것이 다 이제는 그리움이 되고 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 집 앞 계단길 앞에 혼자 눈물 네가 알까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 우린 고운 정보단 미운 정이 더 많아 맨날 싸우고 며칠 동안 안 봐 그렇게 우린 서로 원했던 게 많아 사랑했으니까 없으면 죽고 못 살았으니까 네 몸에 난 점 먹지 못하는 거 너와 싸우고 화해 키스하고 푼 적 운전할 때도 손을 꼭 잡았었던 그 모든 것이 다시 생각 나 잠시라도 곁에 없으면 불안해 너를 보내고 툭하면 멍해 변해 가는 세상이 싫어 너의 기억을 억지로 꺼내 이름 얼굴 웃음 향기 네가 내게 남긴 추억이 너무 많아 네가 내게 남긴 영혼은 아직 남아 살아 숨 쉬어 이렇게 나를 찾아와 사랑이란 두 글자로 다 부숴 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 집 앞 계단길 앞에 혼자 눈물 네가 알까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 눈물 눈물 또 다시 눈물 눈물 눈물 소리 없이 또 i don't wanna know 내 기억을 다 번지게 해 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 집 앞 계단길 앞에 혼자 눈물 네가 알까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물
Okey Dokey,"MINO (송민호), 지코 (ZICO)",Is that true yes Okey dokey yo Is that true yes Okey dokey yo 정말로 yes Okey dokey yo say LALALALALA LALALALALALA 누가 마다해 넓은 마당에 어마무시한 집 스무 살부터 계획한 꿈은 김보성 으리으리하지 꿀 빠느라 바빠서 너가 정신 놓을 때 난 벌 때만 기다려 errday 파란 신호 앞에 mustang i want some cheeze cake i want some deadpresident YG에 취직해 연중무휴 일개미처럼 생방 행사 팬싸 당최 없는 공백란 이놈의 끼를 어디에다 방출해 학창시절부터 연예인각 행선지를 묻지마 따라오기엔 벅차 넌 내가 될 수 없어 계속 빨빨거려봤자 내 수저가 금수저로 보이면 병원 가봐 네가 라식 해봤자 네 비전은 여전히 흐릿해 바이바이 돈과 명예중 하날 골라 한 치 고민 없이 난 몽땅 쓸어 담아갈 거야 엄마야 이제 마음껏 나가서 놀아 and she said Is that true yes Okey dokey yo Is that true yes Okey dokey yo 정말로 yes Okey dokey yo say LALALALALA LALALALALALA 알몸으로 태어나 옷 한벌 건졌잖소 그게 다행이면 애 당초에 나 음악 안 건드렸다고 you know hoo sure 배부르고 등 따신 예술가로 거듭나기 모든 rapper beat maker들 후방주의 누리고 살 거면 느려선 안 돼 끊임없이 혀를 굴리고 잠에 들기 전 상상해 무엇이건 R은 VD 또 끌어당김의 법칙 아무 부끄럼 없이 나의 자질을 보여줬지 스타 지망생들의 top model 보고 배워라 나의 working 왜 가사에서 싸가지를 찾아 색안경 끼고 봤자 입체감만 살아 개떼처럼 몰려 물어 뜯어봐라 i won't give a shit 너흰 진달래꽃 사뿐히 즈려밟아 랩에 국한되지 않아 분야를 넓혀나가 난 우리 엄마 왈 유자식상팔자 넌 샘나서 미치고 팔짝 돈과 명예중 하날 골라 한 치 고민 없이 난 몽땅 쓸어 담아갈 거야 엄마야 이제 마음껏 나가서 놀아 and she said Is that true yes Okey dokey yo Is that true yes Okey dokey yo 정말로 yes Okey dokey yo say LALALALALA LALALALALALA LALALALALA LALALALALALA LALALALA LALALALALALA LALALALALA LALALALALALA LALALALA LALALALALALA i stole 돈돈 발걸음은 총총 and now we goin up 원하는 걸 얻고선 Okey dokey 돈돈 그저 그런 아이돌 nope We are the young boss boss 욕심이 많아 다시 또 Okey dokey yo Is that true yes Okey dokey yo Is that true yes Okey dokey yo 정말로 yes Okey dokey yo say LALALALALA LALALALALALA
삐딱하게 (Crooked),G-DRAGON,영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 버럭버럭 소리쳐 나는 현기증 내 심심풀이 화풀이 상대는 다른 연인들 괜히 시비 걸어 동네 양아치처럼 가끔 난 삐딱하게 다리를 일부러 절어 이 세상이란 영화속 주인공은 너와나 갈 곳을 잃고 헤매는 외로운 저 섬 하나 텅텅 빈 길거리를 가득 채운 기러기들 내 맘과 달리 날씨는 참 더럽게도 좋아 너 하나 믿고 마냥 행복했었던 내가 우습게 남겨졌어 새끼손가락 걸고 맹세했었던 네가 결국엔 영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 짙은 아이라인 긋고 스프레이 한 통 다 쓰고 가죽바지 가죽자켓 걸치고 인상 쓰고 아픔을 숨긴 채 앞으로 더 비뚤어질래 네가 미안해지게 하늘에다 침을 칵 투박해진 내 말투와 거칠어진 눈빛이 무서워 너 실은 나 있지 두려워져 돌아가고픈데 갈 데 없고 사랑하고픈데 상대 없고 뭘 어쩌라고 돌이 킬 수 없더라고 너 하나 믿고 마냥 행복했었던 내가 우습게 남겨졌어 새끼손가락 걸고 맹세했었던 네가 결국엔 영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 오늘밤은 나를 위해 아무 말 말아줄래요 혼자인 게 나 이렇게 힘들 줄 몰랐는데 그대가 보고 싶어 오늘밤만 나를 위해 친구가 되어줄래요 이 좋은 날 아름다운 날 네가 그리운 날 오늘밤은 삐딱하게
취향저격,iKON,너는 내 취향저격 내 취향저격 말하지 않아도 느낌이 와 머리부터 발끝까지 다 너는 내 취향저격 난 너를 보면 가지고 싶어서 안달이 나 자기 전까지도 생각이 나 pow 가는 발목 아래 운동화와 청색 스키니진의 완벽한 조화 살짝 큰 듯한 가디건 아래 뚝 떨어진 긴 생머리가 참 고와 수줍은 눈웃음도 멍 때리는 듯한 모습도 예쁘게만 보이고 가슴이 막 떨려 왜 이제야 나타났니 you're my 취향저격 oh oh 너의 가녀린 미소 oh oh 나를 보는 눈빛도 흠잡을 데가 없어 한시도 지루할 틈이 없어 perfect oh oh 애교 섞인 목소리 oh oh 가까워지는 우리 왜 이제야 나타났어 드디어 사랑이 찾아왔어 너는 내 취향저격 내 취향저격 말하지 않아도 느낌이 와 머리부터 발끝까지 다 너는 내 취향저격 난 너를 보면 가지고 싶어서 안달이 나 자기 전까지도 생각이 나 pow A girl 잠시 말 좀 물을게 그 까칠한 말투는 어디서 또 배웠대 you work and walk and spit words like a boss wonder woman 현실판은 너의 여성스러움 Oh 느낌적인 느낌 또 뭔가 매혹적인 눈빛에 매료돼 섬세한 그 손길 또 뭔가 어정쩡한 몸짓 I like it babe oh oh 너의 가녀린 미소 oh oh 나를 보는 눈빛도 흠잡을 데가 없어 한시도 지루할 틈이 없어 perfect oh oh 애교 섞인 목소리 oh oh 가까워지는 우리 왜 이제야 나타났어 드디어 사랑이 찾아왔어 너는 내 취향저격 내 취향저격 말하지 않아도 느낌이 와 머리부터 발끝까지 다 너는 내 취향저격 난 너를 보면 가지고 싶어서 안달이 나 자기 전까지도 생각이 나 pow 난 니가 정말 좋아 또 가끔 하품하는 모습까지도 내 스타일이야 오 마음이 잘 맞아 내 가슴이 벅차올라 니가 날 부를 때마다 입가에 웃음이 끊이질 않아 Oh girl you know that I love you 너는 내 취향저격 내 취향저격 말하지 않아도 느낌이 와 머리부터 발끝까지 다 너는 내 취향저격 난 너를 보면 가지고 싶어서 안달이 나 자기 전까지도 생각이 나 pow 난 니가 정말 좋아 또 가끔 하품하는 모습까지도 내 스타일이야 난 니가 정말 좋아 또 가끔 하품하는 모습까지도 내 스타일이야
뜨거운 안녕 (Feat. 성시경),싸이 (PSY),PSY collaboration TOY introducing 성발라 불타 올랐던 남과 여 나 없이 괜찮니 넌 죽기 아니면 까무러칠 줄 알았어 미칠 줄 알았어 지칠 줄 알았어 그리워 너 미워 근사했고 감사했고 자기야 자기야 밤새 했고 이젠 오래돼버린 한 조각조각이 나도 너무 나서 하도 오래된 일이라서 나도 사는 게 바빠서 그만 맘에도 없는 말 그만 숨어서 한숨만 그만 우리 함께 했던 날 나만 미쳐 가는 걸까 소중했던 내 사람아 이젠 안녕 그래 그래 이젠 안녕 찬란하게 반짝이던 눈동자여 그대 그대 눈동자여 사랑했던 날들이여 이젠 안녕 그래 그래 이젠 안녕 달빛 아래 타오르던 붉은 입술 떠난다면 보내드리리 뜨겁게 뜨겁게 안녕 같이 베었던 베개에 배어있는 너의 흔적을 버려 미련을 버려 남는 건 사진이야 다 지워버려 미팅 소개팅으로 재부팅해버려 너의 모든걸 삭제 맘대로 안돼 가슴과 머리가 따로 논다는 소리 BABY I AM SORRY 아침부터 밤까지 하나부터 열까지 다 같이 했기 때문에 너무 힘들어 입술을 깨무네 술김에 억지로 잠을 재우네 술도 수면제도 너를 못 이겨 또 밤을 새우네 왜 헤어졌냐 자존심 때문에 소중했던 내 사람아 이젠 안녕 그래 그래 이젠 안녕 찬란하게 반짝이던 눈동자여 그대 그대 눈동자여 사랑했던 날들이여 이젠 안녕 그래 그래 이젠 안녕 달빛 아래 타오르던 붉은 입술 그대 그대 붉은 입술 그리워 어지러워 서러워 기분 더러워 ONE MORE TIME 그리워 어지러워 서러워 기분 더러워 하나뿐인 목숨을 바치고 같은 날 생을 마치고 나 같은 놈에게 이 모든 건 사치고 다치고 닥치고 아디오스 소중했던 내 사람아 이젠 안녕 그래 그래 이젠 안녕 찬란하게 반짝이던 눈동자여 그대 그대 눈동자여 사랑했던 날들이여 이젠 안녕 그래 그래 이젠 안녕 달빛 아래 타오르던 붉은 입술 떠난다면 보내드리리 뜨겁게 뜨겁게 안녕 잘자요
Boogie On & On,빈지노 (Beenzino),난 괜찮아 내일 아침에 소파 위에 시체가 되어 이름 모르는 너와 어색한 사이가 되어도 I don't care at all let's smoke drink boogie on and on boogie on and on 오늘은 생각도 긴 말도 필요하지 않아 풀어 긴장 좀 잃어가는 시간이 너무 아까워 꽉 매 너의 신발끈 지각생 엎드려 뻗쳐 너에게 줄 성적은 없어 여선생들은 열정이 넘치는 날 가르치느라 엎드려줬어 입김이 서린 잔을 건넨 뒤 괜히 물어봐 지금이 몇 신지 그 다음엔 why don't u and yo friends get with me and my friends 일행이 몇 명이니 LET'S BOOGIE ON AND ON 내일 우리가 서로 기억 못 해도 지금 이 무르익은 분위기는 멈추지 말고 가만히 내비둬 고대로 난 괜찮아 내일 아침에 소파 위에 시체가 되어 이름 모르는 너와 어색한 사이가 되어도 I don't care at all let's smoke drink boogie on and on boogie on and on 내일 걱정은 뒤에 해 일단 이 느낌을 이해해 언제 또 올지 모르는 놀 기회에 초집중을 해 girl swing that ass 몇 번의 eye contact I saw you you saw me 그럼 내가 먼저 말 걸게 난 너를 알고 싶어 지금 우리 둘 주위를 둘러봐 왕따들은 바쁘게 눈이 굴러가 걔네들은 죽어도 우리 둘을 못 봐 지금이야 지금 내 목에 팔을 둘러봐 너만 괜찮다면 너의 허리에 내 손을 올릴게 넌 어때 난 괜찮아 내일 아침에 소파 위에 시체가 되어 이름 모르는 너와 어색한 사이가 되어도 I don't care at all let's smoke drink boogie on and on boogie on and on 너도 내일 아침에 날 기억 못해도 돼 물이든 술이든 u can sip and smoke it away I don't give a F about tommorow cuz it's sunday bring up all ya cool kids and just hop on to this music 너도 내일 아침에 날 기억 못해도 돼 물이든 술이든 u can sip and smoke it away I don't give a F about tommorow cuz it's sunday bring up all ya cool kids and just hop on to this music
고백(Go Back) (Feat.정인),다이나믹 듀오,이건 슬픈 자기소개서 친구들아 sing it together 돌아와줘 뜨거운 summer alright alright it's so wonderful world 난 핸들이 고장 난 eight톤 트럭 내 인생은 언제나 삐딱선 세상이란 학교에 입학 전 나는 꿈이라는 보물 찾아 유랑하는 해적선 sun like one piece comes up and down 일출몰의 반복이 서둘러 내방에 달력을 넘긴다 억지로 26번째 미역국을 삼킨다 oh no 벌써 넓어지는 이마 왜이리 크냐 어린 꼬마들의 키가 때론 명예 돈 욕심도 조금 납니다 제발 떠나가지 마라 내 님아 하루를 밤을 새면 이틀은 죽어 이틀을 밤새면 나는 반 죽어 위통약은 내 생활 필수품 위통약은 내 생활 필수품 come on oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 난 수염 난 피터팬 With my 팅커벨 음악 숲에 숨어 모험을 하는 내 삶이 네버랜드 라고 생각 했던 것도 잠시 세월이란 독약을 마신 후 세상을 보는 내눈이 바뀌어 내 look도 바뀌어 욕심도 살쪄 오토바이를 팔고 자동차를 사고파 시끄러운 클럽 보단 산에 가고파 세 들어 사는 것도 지겨워 집을 사고파 나 자리 잡고파 이제 출세 하고파 하나 둘 나이가 먹어 가니까 이상하게 시간이 점점 빨리 가 나도 이제 어른이야 군대 갔다 오면 곧 서른이야 oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 이제는 다 커버린 나의 고백 철 없던 때로 I wanna go back 이건 내 이야기 나의 노래 It's alright 내 고백 It's alright 내 노래 이제는 다 커버린 나의 고백 철 없던 때로 I wanna go back 이건 내 이야기 내 노래 It's alright 내 고백 It's alright 내 노래 oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 oh 나의 늦은 20대 고백 변해버린 모습 그대로 ok 고백 다 커버린 원숭이들의 고백 I wanna go back 이건 내 노래 다 커버린 원숭이가 부르는 노래 I wanna go back 이건 내 노래 다 커버린 원숭이가 부르는 노래 d d double dynamite 사람들은 변하나 봐 d d double dynamite 우리들도 변했잖아 d d double dynamite 사람들은 변하나 봐 d d double dynamite 우리들도 변했잖아 Good Night
