Title,Singer,Lyric
무조건,박상철,내가 필요할 때 나를 불러줘 언제든지 달려갈게 낮에도 좋아 밤에도 좋아 언제든지 달려갈게 다른 사람들이 나를 부르면 한참을 생각해 보겠지만 당신이 나를 불러준다면 무조건 달려갈 거야 당신을 향한 나의 사랑은 무조건 무조건이야 당신을 향한 나의 사랑은 특급 사랑이야 태평양을 건너 대서양을 건너 인도양을 건너서라도 당신이 부르면 달려갈 거야 무조건 달려갈 거야 내가 필요할 때 나를 불러줘 언제든지 달려갈게 낮에도 좋아 밤에도 좋아 언제든지 달려갈게 다른 사람들이 나를 부르면 한참을 생각해 보겠지만 당신이 나를 불러준다면 무조건 달려갈 거야 당신을 향한 나의 사랑은 무조건 무조건이야 당신을 향한 나의 사랑은 특급 사랑이야 태평양을 건너 대서양을 건너 인도양을 건너서라도 당신이 부르면 달려갈 거야 무조건 달려갈 거야 당신을 향한 나의 사랑은 무조건 무조건이야 당신을 향한 나의 사랑은 특급 사랑이야 태평양을 건너 대서양을 건너 인도양을 건너서라도 당신이 부르면 달려갈 거야 무조건 달려갈 거야
천년지기,유진표,내가 지쳐 있을때 내가 울고 있을때 위로가 되어준 친구 너는 나의 힘이야 너는 나의 보배야 천년지기 나의 벗이야 친구야 우리 우정의 잔을 높이 들어 건배를 하자 같은 배를 함께 타고 떠나는 인생길 니가 있어 외롭지않아 넌 정말 좋은 친구야 내가 외로워 할때 내가 방황을 할때 위로가 되어준 친구 너는 나의 힘이야 너는 나의 보배야 천년지기 나의 벗이야 친구야 우리 우정의 잔을 높이 들어 건배를 하자 같은 배를 함께 타고 떠나는 인생길 니가있어 외롭지 않아 넌 정말 좋은 친구야 친구야 우리우정의 잔을 높이 들어 건배를 하자 같은 배를 함께 타고 떠나는 인생길 니가 있어 외롭지않아 넌 정말 좋은 친구야 넌 정말 멋진 친구야
내 나이가 어때서,홍진영,야 야 야 내 나이가 어때서 사랑에 나이가 있나요 마음은 하나요 느낌도 하나요 그대만이 정말 내 사랑인데 눈물이 나네요 내 나이가 어때서 사랑하기 딱 좋은 나인데 어느 날 우연히 거울 속에 비춰진 내 모습을 바라보면서 세월아 비켜라 내 나이가 어때서 사랑하기 딱 좋은 나인데 야 야 야 야 야 야 야 야 야 내 나이가 어때서 사랑에 나이가 있나요 마음은 하나요 느낌도 하나요 그대만이 정말 내 사랑인데 눈물이 나네요 내 나이가 어때서 사랑하기 딱 좋은 나인데 어느 날 우연히 거울 속에 비춰진 내 모습을 바라보면서 세월아 비켜라 내 나이가 어때서 사랑하기 딱 좋은 나인데 어느 날 우연히 거울 속에 비춰진 내 모습을 바라보면서 세월아 비켜라 내 나이가 어때서 사랑하기 딱 좋은 나인데 사랑하기 딱 좋은 나인데
뿐이고,박구윤,뿐이고 뿐이고 뿐이고 내 사랑은 당신뿐이다 여기에 있어도 당신뿐이고 저기에 있어도 당신뿐이고 이 넓은 세상 어느 곳에 있어도 내 사랑은 당신뿐이다 힘든 날은두 어깨를 기대고 가고 좋은 날은 마주 보고 가고 비바람 불면 당신 두 손을 내가 내가 붙잡고 가고 돈 없어도 당신뿐이고 돈 많아도 당신뿐이고 이 넓은 세상 어느 곳에 있어도 내 사랑은 당신뿐이다 내 사랑은 당신뿐이다 여기에 있어도 당신뿐이고 저기에 있어도 당신뿐이고 이 넓은 세상 어느 곳에 있어도 내 사랑은 당신뿐이다 힘든 날은 두 어깨를 기대고 가고 좋은 날은 마주 보고 가고 비바람 불면 당신 두 손을 내가 내가 붙잡고 가고 돈 없어도 당신뿐이고 돈 많아도 당신뿐이고 이 넓은 세상 어느 곳에 있어도 내 사랑은 당신뿐이다 뿐이고 뿐이고 뿐이고 당신뿐이다
낭만에 대하여,최백호,궂은 비 내리는 날 그야말로 옛날식 다방에 앉아 도라지 위스키 한 잔에다 짙은 색소폰 소릴 들어보렴 새빨간 립스틱에 나름대로 멋을 부린 마담에게 실없이 던지는 농담 사이로 짙은 색소폰 소릴 들어보렴 이제와 새삼 이 나이에 실연의 달콤함이야 있겠냐만은 왠지 한 곳이 비어 있는 내 가슴이 잃어버린 것에 대하여  밤 늦은 항구에서 그야말로 연락선 선창가에서 돌아올 사람은 없을지라도 슬픈 뱃고동 소릴 들어보렴 첫사랑 그 소녀는 어디에서 나처럼 늙어갈까 가버린 세월이 서글퍼지는 슬픈 뱃고동 소릴 들어보렴 이제와 새삼 이 나이에 청춘의 미련이야 있겠냐만은 왠지 한 곳이 비어 있는 내 가슴에 다시 못 올 것에 대하여 낭만에 대하여
불나비,장윤정,헝클어진 머리 쓸어 올리고 춤을 춰 춤을 춰 바라보는 그대의 눈빛 만이 말을 해 말을 해 사랑하나봐 ah ah ah 그대 그대 그대 떨리는가봐 ah ah ah 그대 때문에 흔들리는 저 불빛 사이로 uh 어느새 나는 불나비 너무 좋아 타는 줄도 모르고 뱅뱅뱅 자꾸 뱅뱅뱅 에에에에에에  외로움은 먼지를 털어내듯이 툭툭 툭툭툭 빨강 파란 노란빛 조명불 아래 유혹해 유혹해 사랑하나봐 ah ah ah 그대 그대 그대 떨리는가봐 ah ah ah 그대 때문에 흔들리는 저 불빛 사이로 uh 어느새 나는 불나비 너무 좋아 타는 줄도 모르고 뱅뱅뱅 자꾸 뱅뱅뱅 에에에에에에 흔들리는 네온빛 속으로 uh 어느새 나는 불나비 이 음악을 멈추지 말아 DJ 이번엔 뜨거운 밤에
장윤정 트위스트,장윤정,랄랄라 차차차 랄랄라 랄랄라 차차차 장윤정 트위스트 춤을 춥시다 랄랄라 차차차 랄랄라 랄랄라 차차차 장윤정 트위스트 춤을 춥시다 그대 스텝에 맞춰 그대 몸짓에 맞춰 비비고 돌리고 돌려 트위스트 춤을 춥시다 슬픈 일일랑 던져 아픈 사랑도 던져 괴로움 외로움 잊어 오늘은 모두 잊어 화끈한 음악에 취해 그대의 사랑에 취해 트위스트 트위스트 트위스트 춤을 춰요 여길봐 이렇게 이렇게 엉덩일 돌려 섹시하게 당신과 숨쉬는 이밤에 사랑의 춤을 춰봐요 트위스트 트위스트 트위스트 춤을 춥시다 트위스트 트위스트 트위스트 춤을 춥시다  랄랄라 차차차 랄랄라 랄랄라 차차차 장윤정 트위스트 춤을 춥시다 랄랄라 차차차 랄랄라 랄랄라 차차차 장윤정 트위스트 춤을 춥시다 슬픈 일일랑 던져 아픈 사랑도 던져 괴로움 외로움 잊어 오늘은 모두 잊어 황홀한 조명에 취해 그대의 체온에 취해 트위스트 트위스트 트위스트 춤을 춰요 여길봐 이렇게 이렇게 두팔을 높이 흔들어봐 오늘은 이순간 영원히 시간아 멈춰 버려라 트위스트 트위스트 트위스트 춤을 춥시다 트위스트 트위스트 트위스트 춤을 춥시다 트위스트 트위스트 트위스트 춤을 춥시다 트위스트 트위스트 트위스트 춤을 춥시다
황진이,박상철,황진이 황진이 진이 진이야 나야 황진이 어얼씨구 저절씨구 너를 안고 내가 내가 돌아간다 황진이 황진이 황진이 내일이면 간다 너를 두고 간다 황진이 너를 두고 이제 떠나면 언제 또 올까 사랑아 사랑아 내 사랑아 개나리도 피고 진달래도 피고 뻐꾸기가 울텐데 그리워서 어떻게 살까 능수버들 늘어지고 소나기 내리면 보고파서 어떻게 살까 그래도 가야지 너를 위해 가야지 황진이 너를 위해 내가 사랑한 나의 황진이 사랑아 사랑아 내 사랑아  어얼씨구 저절씨구 너를 안고 내가 내가 돌아간다 황진이 황진이 황진이 내일이면 간다 너를 두고 간다 황진이 너를 두고 이제 떠나면 언제 또 올까 사랑아 사랑아 내 사랑아 봄 여름 가고 가을이 가고 겨울이 지나가면 그리워서 어떻게 살까 하늘에서 꽃송이 하얗게 내리면 눈물나서 어떻게 살까 그래도 가야지 너를 위해 가야지 황진이 너를 위해 내가 사랑한 나의 황진이 사랑아 사랑아 내 사랑아 어얼씨구 저절씨구 너를 안고 내가 내가 돌아간다 황진이 황진이 황진이
사랑밖엔 난 몰라,심수봉,그대 내곁에 선 순간 그 눈빛이 너무 좋아 어제는 울었지만 오늘은 당신땜에 내일은 행복할꺼야 얼굴도 아니 멋도 아니 아니 부드러운 사랑만이 필요했어요 지나간 세월 모두 잊어버리게 당신 없인 아무 것도 이젠 할 수 없어 사랑밖엔 난 몰라  무심히 버려진 날 위해 울어주던 단 한사람 커다란 어깨위에 기대고 싶은 꿈을 당신은 깨지 말아요 이날을 언제나 기다렸어요 서러운 세월만큼 안아주세요 그리운 바람처럼 사라질까봐 사랑하다 헤어지면 다시 보고 싶고 당신이 너무 좋아
진진자라,태진아,진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 바람처럼 왔다가 불꽃처럼 사랑하고 구름처럼 흘러가는 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 강물이 흘러 흘러서 넓은 바다가 되듯이 사랑이 흘러 흘러서 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 사랑은 장난이 아니야 사랑은 믿음인 거야 사랑은 소망인 거야 사랑은 기쁨인 거야 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 사랑해요 여러분 사랑해요 여러분 우리 모두 다같이 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 보석 같은 사랑이 하늘에서 내려와 나를 사랑하네요 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 사랑해요 사랑해 당신만을 사랑해 목숨 바쳐 사랑해 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 사랑은 장난이 아니야 사랑은 믿음인 거야 사랑은 소망인 거야 사랑은 기쁨인 거야 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 사랑해요 여러분 사랑해요 여러분 우리 모두 다같이 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자 진진자라 지리지리자
애모,김수희,그대 가슴에 얼굴을 묻고 오늘은 울고 싶어라 세월의 강 넘어 우리 사랑은 눈물 속에 흔들리는데 얼만큼 나 더 살아야 그대를 잊을 수 있나 한 마디 말이 모자라서 다가설 수 없는 사람아 그대 앞에만 서면 나는 왜 작아지는가 그대 등 뒤에 서면 내 눈은 젖어드는데 사랑 때문에 침묵해야 할 나는 당신의 여자 그리고 추억이 있는 한 당신은 나의 남자여 그대 앞에만 서면 나는 왜 작아지는가 그대 등 뒤에 서면 내 눈은 젖어 드는데 사랑 때문에 침묵해야 할 나는 당신의 여자 그리고 추억이 있는 한 당신은 나의 남자여 당신은 나의 남자여
애가타,장윤정,이대로 나를 바라봐 눈으로 나를 안아줘 만날 때마다 자꾸만 가슴이 먼저 하는말 사랑에 빠진 건가요 어떻게 하면 좋아요 이제는 아닌 척 해도 아무런 소용이 없어 그냥 바라만 봐도 애가타 맘이 너무 아파서 애가타 이러는게 아닌데 흘린 눈물 때문에 사랑하는 마음 들켜버렸어요 가까이 내게 와줘요 뭐라고 말 좀 해봐요 이렇게 애가 타도록 사랑하고 있는데  그냥 바라만 봐도 애가타 맘이 너무 아파서 애가타 이러는게 아닌데 흘린 눈물 때문에 사랑하는 마음 들켜버렸어요 가까이 내게 와줘요 뭐라고 말 좀 해봐요 이렇게 애가 타도록 사랑하고 있는데 사랑하고 있는데
부초같은 인생,김용임,내 인생 고달프다 울어본다고 누가 내 맘 알리요 어차피 내가 택한 길이 아니냐 웃으면서 살아가보자 천 년을 살리요 몇 백 년을 살다 가리요 세상은 가만 있는데 우리만 변하는 구려 아아아아 아 아아 아 부초 같은 우리네 인생 아 아 아 아아아 우리네 인생 한 걸음 길을 걷다 돌아다보니 보랏빛 내 인생 웃으며 걸어왔던 길이 아니냐 후회 없이 살아가 보자 천 년을 살리요 몇 백 년을 살다 가리요 세상은 가만 있는데 우리만 변하는 구려 아아아아 아 아아 아 부초 같은 우리네 인생 아 아 아 아아아 우리네 인생 아 아 아 아아아 우리네 인생
우연히,우연이,나이트 크럽에서 우연히 만났네 첫사랑 그 남자를 추억에 흠뻑 젖어 함께 춤을 추었네 철없던 세월이 그리워 행복하냐 물었지 아무런 말도 없이 눈물만 뚝뚝뚝 흘리는 그사람 난 벌써 용서 했다고 난 벌써 잊어 버렸다고 말을 해놓고 안아주었지 정말 정말 행복해야 된다고  오늘밤 우연히 우연히 만났네 첫사랑 그 남자를 나이트 크럽에서 함께 춤을 추었네 철없던 세월이 그리워 행복하냐 물었지 아무런 말도 없이 눈물만 뚝뚝뚝 흘리는 그사람 난 벌써 용서 했다고 난 벌써 잊어 버렸다고 말을 해놓고 안아주었지 정말 정말 행복해야 된다고 정말 정말 행복해야 된다고
천상재회,최진희,그대는 오늘밤도 내게 올순 없겠지 목메어 애타게 불러도 대답없는 그대여 못다한 이야기는 눈물이 되겠지요 나만을 사랑했다는 말 바람결에 남았어요 끊을 수 없는 그대와 나의 인연은 운명이라 생각했죠 가슴에 묻은 추억의 작은 조각들 되돌아 회상하면서 천상에서 다시 만나면 그대를 다시 만나면 세상에서 못다했던 그 사랑을 영원히 함께 할래요  끊을 수 없는 그대와 나의 인연은 운명이라 생각했죠 가슴에 묻은 추억의 작은 조각들 되돌아 회상하면서 천상에서 다시 만나면 그대를 다시 만나면 세상에서 못다했던 그 사랑을 영원히 함께 할래요 세상에서 못다했던 그 사랑을 영원히 함께 할래요
꿈,조용필,화려한 도시를 그리며 찾아왔네 그 곳은 춥고도 험한곳 여기저기 헤매다 초라한 문턱에서 뜨거운 눈물을 먹는다 머나먼 길을 찾아 여기에 꿈을 찾아 여기에 괴롭고도 험한 이 길을 왔는데 이 세상 어디가 숲인지 어디가 늪인지 그 누구도 말을 않네 사람들은 저마다 고향을 찾아가네 나는 지금 홀로 남아서 빌딩속을 헤매다 초라한 골목에서 뜨거운 눈물을 먹는다 저기 저 별은 나의 마음 알까 나의 꿈을 알까 괴로울 땐 슬픈 노래를 부른다 슬퍼질 땐 차라리 나홀로 눈을 감고 싶어 고향의 향기 들으면서 저기 저 별은 나의 마음 알까 나의 꿈을 알까 괴로울 땐 슬픈 노래를 부른다 이 세상 어디가 숲인지 어디가 늪인지 그 누구도 말을 않네 슬퍼질 땐 차라리 나홀로 눈을 감고 싶어 고향의 향기 들으면서 고향의 향기 들으면서
남자는 말합니다,장민호,여행 갑시다 나의 여자여 하나 뿐인 나의 여자여 상처투성이 병이 들어 버린 당신 여행가서 낫게 하리다 나란 사람 하나만 믿고 같이 살아온 바보 같이 착한 사람아 남자는 말합니다 고맙구요 감사해요 오직 나만 아는 사람아 안아 봅시다 나의 여자여 하나 뿐인 나의 여자여 고운 얼굴에 쓰여진 슬픈 이야기 오늘 밤에 지워 봅시다 나란 사람 하나만 믿고 같이 살아온 바보 같이 착한 사람아 남자는 말합니다 고맙구요 감사해요 오직 나만 아는 사람아 나란 사람 하나만 믿고 같이 살아온 바보 같이 착한 사람아 남자는 말합니다 고맙구요 감사해요 오직 나만 아는 사람아 오로지 나만 아는 사람아
오라버니,금잔디,나의 오라버니 날 사랑 하신다하니 정말 그러시다니 구름타고 빛나는하늘 훨훨 날아갑니다 날 사랑 하신다하니 정말 행복하여서 설레이다 떠는 가슴은 아픈줄도 모른답니다 오라버니 어깨에 기대어 볼래요 커다란 가슴에 얼굴을 묻고 지금 이대로 죽어도 여한 없어요 난 정말여자라서 행복해요 사랑한다 말해주세요 정신을 못차릴거야 오라버니 목소리에 울고 웃어요 내겐 영원한 오라버니 오라버니 어깨에 기대어 볼래요 커다란 가슴에 얼굴을 묻고 지금 이대로 죽어도 여한 없어요 난 정말여자라서 행복해요 사랑한다 말해주세요 정신을 못차릴거야 오라버니 목소리에 울고 웃어요 내겐 영원한 오라버니 내겐 영원한 오라버니 나의 오라버니
만약에,조항조,만약에 당신이 그 누구와 사랑에 빠지면 그 사람을 위해서 무얼 할 수 있나 텅빈 세상에 살아가는 이유가 만약에 너라면 어떡하겠니 사는 동안 단 한번의 사랑이 만약에 너라면 허락하겠니 얼마나 더 많이 외로워 해야 널 끌어안고서 울어볼까 이제는 더 이상 지칠 몸조차 비워둘 마음 조차 없는데 또 다른 이유로 널 못본다면 나 살아가는 의미도 없지 만약에 널 위해 나 죽을 수 있다면 날 받아주겠니  텅빈 세상 살아가는 이유가 만약에 너라면 어떡하겠니 사는 동안 단 한번의 사랑이 만약에 너라면 허락하겠니 얼마나 더 많이 외로워 해야 널 끌어안고서 울어볼까 이제는 더 이상 지칠 몸조차 비워둘 마음 조차 없는데 또 다른 이유로 널 못본다면 나 살아가는 의미도 없지 만약에 널 위해 나 죽을 수 있다면 날 받아주겠니 만약에 널 위해 나 죽을 수 있다면 날 받아주겠니 만약에 당신이 그 누구와 사랑에 빠지면 그 사람을 위해서 다 해줄수 있나
비나리,심수봉,큐피트 화살이 가슴을 뚫고 사랑이 시작된 날 또 다시 운명의 페이지는 넘어가네 나 당신 사랑해도 될까요 말도 못하고 한없이 애타는 나의 눈짓들 세상이 온통 그대 하나로 변해 버렸어 우리 사랑 연습도 없이 벌써 무대로 올려졌네 생각하면 덧없는 꿈일지도 몰라 꿈일지도 몰라 하늘이여 저 사람 언제 또 갈라놓을거요 하늘이여 간절한 이 소망 또 외면할거요 예기치 못했던 운명의 그 시간 당신을 만나던 날 드러난 내 상처 어느새 싸매졌네 나만을 사랑하면 안될까요 마음만 달아 올라 오늘도 애타는 나의 몸짓들 따사로운 그대 눈빛 따라 도는 해바라기처럼 사랑이란 작은 배 하나 이미 바다로 띄워졌네 생각하면 허무한 꿈일지도 몰라 꿈일지도 몰라 하늘이여 이 사람 다시 또 눈물이면 안돼요 하늘이여 저 사람 영원히 사랑하게 해줘요 사랑하게 해줘요
사랑,나훈아,이 세상에 하나밖에 둘도 없는 내 여인아 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사랑아 비 내리는 여름날엔 내 가슴은 우산이 되고 눈 내리는 겨울날엔 내 가슴은 불이 되리라 온 세상을 다 준다해도 바꿀 수 없는 내 여인아 잠시라도 떨어져선 못살것 같은 내 사람아 행여 당신 외로울땐 내가 당신 친구가 되고 행여 당신 우울할땐 내가 당신 웃음 주리라 이 세상에 하나밖에 둘도 없는 내 여인아 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사람아
짜라자짜 (Feat. 다비치),"주현미, 서현 (SEOHYUN)",사랑이 좋아 보여서 그대가 좋아 보여서 그렇게 시작한 이제는 끝이난 눈물만 남은 내 사랑 좋은 사람 편한 사람 나만을 사랑해준 그 사람 아니죠 이제는 아니죠 모질게 변한 그 사람 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한때 나의 전부를 사랑이 정말 싫어서 그런거 이제 안해요 이렇게 말해도 다시 또 찾겠죠 그대와 닮은 사람을 좋은 사람 좋은 여자 되려면 아직 부족했나요 그래요 내가 좀 그래요 그래서 그댈 보냈죠 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한 때 나의 전부를  사랑만 남겨놓고 이별만 남겨놓고 그럼 난 어떡하나요  속절없이 사랑했나 봅니다 나란 여자 미련했나 봅니다 이젠 그대 뒤에서 바라봅니다 눈물로 바라봅니다 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한때 나의 전부를 모두 다 지우렵니다 깨끗히 잊겠습니다
